TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,ORDER_BOOK_VOLUME,ATR,VOLUME_EMA,TRIGGER_EMA
1598990400000,12088.5,12125,12085,12124.5,98789,,11710.487024486982,,
1598986800000,12092,12108,12088.5,12088.5,170200,,11712.652154242112,,
1598983200000,12092.5,12126.5,12079,12092,185008,,11705.330632699692,,
1598979600000,12115,12115.5,12079,12092.5,231143,,11707.807326372695,,
1598976000000,12199.5,12199.5,12115,12115,757926,,11747.239253108968,,
1598972400000,11974.5,12199.5,11974.5,12199.5,503097,,11608.836860577878,,
1598968800000,12005.5,12005.5,11935,11974.5,1235545,,11571.433491972099,,
1598965200000,12005,12006,12004.5,12005.5,428734,,11640.589157052378,,
1598961600000,12005,12005,12004.5,12005,1246045,,11640.188265481855,,
1598958000000,12008.5,12008.5,12004.5,12005,33686,,11642.271382827035,,
1598954400000,12030.5,12100,12008,12008.5,168906,,11647.793668998765,,
1598950800000,12026,12115,12004.5,12030.5,1219049,,11645.915732308778,,
1598947200000,12005,12074,12004.5,12026,2375066,,11648.38157498569,,
1598943600000,11949.5,12025,11937,12005,458492,,11584.222759235832,,
1598940000000,11881.5,11999.5,11881.5,11949.5,250298,,,,
1598936400000,11890.5,11999.5,11693.5,11881.5,648958,,,,
1598932800000,11894,11999.5,11822,11890.5,2678213,,,,
1598929200000,11902.5,11903,11803,11894,198760,,,,
1598925600000,11714.5,11999.5,11714.5,11902.5,1324051,,,,
1598922000000,11705,11715,11704.5,11714.5,30594,,,,
1598918400000,11800.5,11906,11693.5,11705,7613277,,,,
1598914800000,11800.5,11800.5,11800,11800.5,130580,,,,
1598911200000,11800,11800.5,11800,11800.5,222928,,,,
1598907600000,11633.5,11826,11628,11800,4707608,,,,
1598904000000,11679.5,11692.5,11633,11633.5,109112,,,,
1598900400000,11668,11685,11667.5,11679.5,52346,,,,
1598896800000,11664.5,11668,11664,11668,34936,,,,
1598893200000,11702.5,11702.5,11629.5,11664.5,111588,,,,
1598889600000,11700,11755,11700.5,11702.5,88458,,,,
1598886000000,11710,11755,11690,11700,196883,,,,
1598882400000,11710.5,11745,11658.5,11710,304253,,,,
1598878800000,11726,11780,11680,11710.5,985885,,,,
1598875200000,11693.5,11726,11693.5,11726,590615,,,,
1598871600000,11630,11694,11629.5,11693.5,150286,,,,
1598868000000,11590,11630.5,11555.5,11630,153947,,,,
1598864400000,11556,11609.5,11555.5,11590,90649,,,,
1598860800000,11565.5,11570,11555.5,11556,230899,,,,
1598857200000,11634.5,11660,11565,11565.5,112698,,,,
1598853600000,11634.5,11634.5,11634,11634.5,33754,,,,
1598850000000,11655.5,11655.5,11616,11634.5,136399,,,,
1598846400000,11659.5,11694,11640.5,11655.5,169912,,,,
1598842800000,11627.5,11660,11627,11659.5,82998,,,,
1598839200000,11688.5,11688.5,11600,11627.5,305584,,,,
1598835600000,11688.5,11688.5,11688,11688.5,55834,,,,
1598832000000,11665,11688.5,11664.5,11688.5,102111,,,,
1598828400000,11637,11665,11636.5,11665,111429,,,,
1598824800000,11559.5,11637,11556,11637,271349,,,,
1598821200000,11596.5,11611,11556.5,11559.5,190261,,,,
1598817600000,11619,11619.5,11575.5,11596.5,228941,,,,
1598814000000,11633,11651.5,11589,11619,129212,,,,
1598810400000,11604,11635,11603.5,11633,169413,,,,
1598806800000,11653.5,11675,11555,11604,169839,,,,
1598803200000,11604.5,11675,11555,11653.5,1311322,,,,
1598799600000,11595,11658,11573.5,11604.5,302842,,,,
1598796000000,11611,11620,11558,11595,427249,,,,
1598792400000,11585,11620,11584.5,11611,249509,,,,
1598788800000,11582.5,11618.5,11561.5,11585,504658,,,,
1598785200000,11570.5,11583,11570,11582.5,43080,,,,
1598781600000,11569,11572,11570,11570.5,39313,,,,
1598778000000,11562,11569,11561.5,11569,174070,,,,
1598774400000,11588.5,11608,11561.5,11562,166575,,,,
1598770800000,11592,11592,11588,11588.5,20292,,,,
1598767200000,11600,11632,11575,11592,208784,,,,
1598763600000,11575,11629.5,11563,11600,250106,,,,
1598760000000,11595,11658.5,11575,11575,842137,,,,
1598756400000,11642,11642,11594.5,11595,435828,,,,
1598752800000,11648,11649.5,11623.5,11642,352183,,,,
1598749200000,11521.5,11649.5,11521,11648,1926572,,,,
1598745600000,11514,11521.5,11505.5,11521.5,144461,,,,
1598742000000,11554,11554.5,11458,11514,1787211,,,,
1598738400000,11554,11554.5,11554,11554,44312,,,,
1598734800000,11554.5,11554.5,11554,11554,13445,,,,
1598731200000,11554.5,11554.5,11554,11554.5,243383,,,,
1598727600000,11574.5,11575,11554,11554.5,805201,,,,
1598724000000,11554.5,11575,11554.5,11574.5,447392,,,,
1598720400000,11554,11555,11554,11554.5,518458,,,,
1598716800000,11555,11555,11554,11554,241375,,,,
1598713200000,11490,11555,11490,11555,99715,,,,
1598709600000,11447,11491,11446.5,11490,95455,,,,
1598706000000,11428.5,11465,11429,11447,183417,,,,
1598702400000,11475.5,11481,11405.5,11428.5,274413,,,,
1598698800000,11403,11481,11400.5,11475.5,288048,,,,
1598695200000,11564.5,11578.5,11400.5,11403,1311795,,,,
1598691600000,11564,11564.5,11564,11564.5,111917,,,,
1598688000000,11570,11574.5,11564,11564,105613,,,,
1598684400000,11524.5,11570,11524,11570,117842,,,,
1598680800000,11524.5,11524.5,11524,11524.5,27696,,,,
1598677200000,11535.5,11553.5,11524,11524.5,197910,,,,
1598673600000,11486,11569.5,11486,11535.5,182600,,,,
1598670000000,11525.5,11525,11485.5,11486,369022,,,,
1598666400000,11525,11525.5,11525,11525.5,126306,,,,
1598662800000,11525,11553,11524.5,11525,99972,,,,
1598659200000,11574.5,11574.5,11485.5,11525,495088,,,,
1598655600000,11520.5,11574.5,11520,11574.5,51131,,,,
1598652000000,11535,11589,11520,11520.5,139619,,,,
1598648400000,11525.5,11535,11525,11535,110868,,,,
1598644800000,11571.5,11571.5,11519,11525.5,597572,,,,
1598641200000,11522.5,11599.5,11522,11571.5,347849,,,,
1598637600000,11501,11587,11500.5,11522.5,193071,,,,
1598634000000,11598,11598.5,11500.5,11501,218874,,,,
1598630400000,11551.5,11599.5,11552,11598,430815,,,,
1598626800000,11512,11555,11471,11551.5,407432,,,,
1598623200000,11543.5,11543.5,11512,11512,7275970,,,,
1598619600000,11543,11543.5,11543,11543.5,535723,,,,
1598616000000,11549.5,11550,11543,11543,890316,,,,
1598612400000,11511,11550,11510.5,11549.5,313419,,,,
1598608800000,11539,11539,11510.5,11511,240753,,,,
1598605200000,11440,11539,11439.5,11539,299080,,,,
1598601600000,11438,11440,11438,11440,236336,,,,
1598598000000,11476.5,11477,11438,11438,504384,,,,
1598594400000,11444.5,11478,11445,11476.5,139819,,,,
1598590800000,11427.5,11450.5,11427,11444.5,2184781,,,,
1598587200000,11425.5,11427.5,11416.5,11427.5,618233,,,,
1598583600000,11422,11427.5,11422,11425.5,214481,,,,
